id,name,members_count,observers_count,leaders_count,members_pending_count,observers_pending_count,leaders_pending_count,total_people,workspace_id,workspace_name,restricted,description
33000162968,CWT LATAM-CO-BOG IT PROCEDURE,1,0,0,0,0,0,1,2,My Team,no,"Administrative process, web develoment o"
33000163128,CWT Lenis Approver Group,2,0,0,0,0,0,2,2,My Team,no,Lenis Approver Group
33000162621,CWT Lenis Product Support,4,0,0,0,0,0,4,2,My Team,no,Lenis Product Support group
33000162622,CWT Line Definition Data Standards,6,0,0,0,0,0,6,2,My Team,no,"Global 2nd Level Support for Power Desktops: Power Express/Power Turbo and data maintenance of Power Base and Power Library. Global team owning GDS Line Definitions maintenance on all GDS and Sabre Templates.  Main SN group: CIS GLOBAL POWER TOOLS  June 30, 2025: Group renamed from TXC L2 Data Standards to Line Definition Data Standards"
33000163129,CWT M&E,5,0,0,0,0,0,5,2,My Team,no,This group is for M&E managers supporting feedback handling for M&E clients
33000162623,CWT M&G Automated Solutions,1,0,0,0,0,0,1,2,My Team,no,M&G Automation Development and Support. Re-activated group 2/8/22 RITM0081605 Michael Rivas
33000162624,CWT M&G DQS NORAM,1,0,0,0,0,0,1,2,My Team,no,Hierarchy updates/additions  New account setup/changes Data quality research – adhoc
33000163130,CWT M&G Finance,1,0,0,0,0,0,1,2,My Team,no,null
33000163131,CWT M&G Help Desk,1,0,0,0,0,0,1,2,My Team,no,null
33000163132,CWT M&G Products,1,0,0,0,0,0,1,2,My Team,no,Military & Government Products & Services
33000162625,CWT M&G TS Support Helpdesk,1,0,0,0,0,0,1,2,My Team,no,M&G TS Support Helpdesk
33000163133,CWT Major Incident Manager,1,0,0,0,0,0,1,2,My Team,no,null
33000162171,CWT Manila GOC Service Request,22,0,0,0,0,0,22,2,My Team,no,null
33000163134,CWT Manila GSD Level 2,7,0,0,0,0,0,7,2,My Team,no,Global Network Operations Center
33000163135,CWT Matrix Approvers,7,0,0,0,0,0,7,2,My Team,no,"Need this new approver group for Global Matrix application suite that will be presented at the CAB. With the new structure changes, this group will ensure business impacts and provide awareness to leadership team from a change risk perspective."
33000162172,CWT Matrix Customer Service,5,0,0,0,0,0,5,2,My Team,no,Business Technical Solutions Group which will be supporting Service Now Incident tickets originating from CWT CA and Harveys groups supporting Matrix.
33000163136,CWT Matrix D&G Approvers,4,0,0,0,0,0,4,2,My Team,no,Matrix D&G Approvers - For Matrix Development D&G Environment
33000163137,CWT Matrix Dev Approvers,6,0,0,0,0,0,6,2,My Team,no,Matrix Development Approvers group for Change Requests
33000162630,CWT Matrix Development,7,0,0,0,0,0,7,2,My Team,no,null
33000162631,CWT Matrix Edit Team,6,0,0,0,0,0,6,2,My Team,no,null
33000162632,CWT MATRIX SECURITY,4,0,0,0,0,0,4,2,My Team,no,Approval must be granted by Matrix Security before Matrix Support can fulfill request.
33000162173,CWT Matrix Support,5,0,0,0,0,0,5,2,My Team,no,Matrix application support
33000162970,CWT MDF Approver Group,3,0,0,0,0,0,3,2,My Team,no,null
33000162174,CWT MDF Support,3,0,0,0,0,0,3,2,My Team,no,null
33000162637,CWT MDF Support L3,3,0,0,0,0,0,3,2,My Team,no,"Engineering Support Group for MDF, ISB, ESG"
33000162638,CWT ME SUPPORT SERVICES NORAM,3,0,0,0,0,0,3,2,My Team,no,Meetings and Events/Online
33000162560,CWT MER APP SUPPORT,4,0,0,0,0,0,4,2,My Team,no,"Meetings & Events Repository (MER) is an operational data store that connects to Meeting Box and Cvent, external applications."
33000163138,CWT MER Approver Group,3,0,0,0,0,0,3,2,My Team,no,Enhance ME / MER application changes will be reviewed and approved by this group to promote it to production.
33000162196,CWT Messaging,9,0,0,0,0,0,9,2,My Team,no,null
33000163139,CWT MFA Exempted User Group,1,0,0,0,0,0,1,2,My Team,no,Add the users into this group for which MFA has to be exempted.
33000162639,CWT MG Reporting,1,0,0,0,0,0,1,2,My Team,no,Access to open tickets and assign to appropriate groups for Government work
33000163140,CWT Mission Insight Approver Group,8,0,0,0,0,0,8,2,My Team,no,M& G Reporting
33000163141,CWT Mission Insight Support,3,0,0,0,0,0,3,2,My Team,no,This group provides support for the Mission Insight Platform and provides admin support in terms of user support.
33000162640,CWT MongoDB Comm DBA,19,0,0,0,0,0,19,2,My Team,no,MongoDB Commercial DBA team
33000162641,CWT MongoDB M&G DBA,3,0,0,0,0,0,3,2,My Team,no,MongoDB  M&G DBA team
33000162642,CWT MyCWT China L0 Support,1,0,0,0,0,0,1,2,My Team,no,This is the entry level support group for MyCWT China.
33000162643,CWT MyCWT China L1 Support,1,0,0,0,0,0,1,2,My Team,no,"This is the 1st level support of China BOoking system, they will receive request from end users by phone/email and log to system. if level 1 can not fix it, then need to escalate to level 2 support."
33000162644,CWT MyCWT China L2 DevOps,1,0,0,0,0,0,1,2,My Team,no,This is the L2 DevOps group supporting China Booking Platform only.
33000163142,CWT MyCWT China L2-ClientSetup,1,0,0,0,0,0,1,2,My Team,no,MyCWT China L2 group for Client Setup tickets
33000163143,CWT MyCWT China L2-Infra,1,0,0,0,0,0,1,2,My Team,no,"This is level 2 support of China Booking system, it will receive incident escalated from level 1 support, then do trouble shooting , if this group can not fix problem , they need to escalate to level 3 support."
33000163144,CWT MyCWT China L2-Product-nonRoomIT,1,0,0,0,0,0,1,2,My Team,no,This is the MyCWT China L2 team for Product-nonRoomIT tickets to be processes
33000162645,CWT MyCWT China L3 Development,1,0,0,0,0,0,1,2,My Team,no,"this is part of level 3 support of China booking system , they will focus on issue related with the application, if level 2 support the incident belong to development, they will escalate to this team for help. This team will fix issue related with applications, such as feature become abnormal."
33000162175,CWT myCWT Messaging Implementations,1,0,0,0,0,0,1,2,My Team,no,Group responsible for myCWT Messaging Implementations
33000162648,CWT MySQL Comm DBA,19,0,0,0,0,0,19,2,My Team,no,MySQL Commercial DBA team
33000162649,CWT MySQL M&G DBA,4,0,0,0,0,0,4,2,My Team,no,MySQL M&G DBA team
33000163145,CWT NAV_PJM_FIELDIT,1,0,0,0,0,0,1,2,My Team,no,null
33000163146,CWT NAV_REGIONAL_MIS_MANAGERS,1,0,0,0,0,0,1,2,My Team,no,null
33000163147,CWT NAV_WEB DEVELOPMENT,1,0,0,0,0,0,1,2,My Team,no,null
33000163148,CWT NCWT CUTOVER SUPPORT,1,0,0,0,0,0,1,2,My Team,no,null
33000162563,CWT Network Engineering,5,0,0,0,0,0,5,2,My Team,no,null
33000162971,CWT Network Leadership Approval,4,0,0,0,0,0,4,2,My Team,no,Scheduled Maintenance Notification: Verint WFO MT4 Environment - 19/Jun/2021 at 11:59 PM GMT
33000162197,CWT Network Support,10,0,0,0,0,0,10,2,My Team,no,Network Support Group
33000163149,CWT NL UNILEVER TRAVELDESK,1,0,0,0,0,0,1,2,My Team,no,null
33000163150,CWT NORAM NON-PROD,4,0,0,0,0,0,4,2,My Team,no,null
33000162972,CWT NORAM Physical Security,4,0,0,0,0,0,4,2,My Team,no,Manual Access Review // 3Q 2021 PCI Assessment & Completion and Copies of Visitor Logs Uploaded into the Physical SharePoint Site:  https://mycwt.sharepoint.com/sites/PCIDSSPhysicalSecurity
33000162566,CWT NORAM Point of Sale Support Services,2,0,0,0,0,0,2,2,My Team,no,"This group will be assigned tickets in Service Now, for requests submitted via service now ticket.  PMs will be requesting Point of Sale Service Fee Audit reports.  Tickets will be assigned to 2 users - Greg Newham and Barbara Ahrens.   When request is complete, users will close tickets."
33000163151,CWT NORAM Power Hotel Market Contacts,3,0,0,0,0,0,3,2,My Team,no,null
33000162650,CWT NORAM Products,3,0,0,0,0,0,3,2,My Team,no,"June 30, 2025: Group renamed from TXC L2 NORAM PRODUCTS to NORAM Products"
33000163152,CWT Nordic IT Procurement,2,0,0,0,0,0,2,2,My Team,no,"For Nordic IT (SE, FI, DK) procurement requests"
33000162651,CWT Nordic TS Business Support 1st Level,3,0,0,0,0,0,3,2,My Team,no,NOT IN USE Use BACKOFFICE NORDICS for Wings/reference related and GCS L1 ENG EMEA for all other applications
33000163153,CWT Nordic VoIP and Moxie Management,2,0,0,0,0,0,2,2,My Team,no,null
33000162652,CWT OBT Product Delivery,5,0,0,0,0,0,5,2,My Team,no,Responsibilities: OBT Technical product management New OBT features Management Major issues escalation  OBT Strategy inputs
33000162653,CWT Offers Assistant Development Team,4,0,0,0,0,0,4,2,My Team,no,This group will serve as support for Offers Assistant application set to go live on September.
33000162503,CWT OIC APP SUPPORT,3,0,0,0,0,0,3,2,My Team,no,Oracle Integration Cloud Support
33000162654,CWT ON DEMAND INVOICES,6,0,0,0,0,0,6,2,My Team,no,null
33000163154,CWT ON DEMAND INVOICES Approval Group,4,0,0,0,0,0,4,2,My Team,no,null
33000163155,CWT ONCALL-ADMIN,1,0,0,0,0,0,1,2,My Team,no,The ONCALL-ADMIN group defines the group of users that have additional write access to the On-call application.  This group allows On-call updates for all groups not just the ones a user belongs to.
33000163156,CWT ONCALL-USER,1,0,0,0,0,0,1,2,My Team,no,The ONCALL-USER group defines the group of users that have write access to the On-call application.
33000163157,CWT ONLINE AUDIT & ONLINE OPTIMIZATION,7,0,0,0,0,0,7,2,My Team,no,"This group is assigned Online Aufit and Online Optimization requests, submitted by stakeholders through the external Gateway form."
33000163158,CWT ONLINE HOTELHUB APPROVER GROUP,3,0,0,0,0,0,3,2,My Team,no,The members of this group can approve requests made for OBT/HotelHub integration.
33000162655,CWT ONLINE HOTELHUB SUPPORT,7,0,0,0,0,0,7,2,My Team,no,null
33000162176,CWT Oracle Comm DBA,17,0,0,0,0,0,17,2,My Team,no,Oracle Commercial DBA team
33000163159,CWT Oracle Email Mismatch,11,0,0,0,0,0,11,2,My Team,no,Group to be alerted when a booking for the client Oracle contains a mismatch between emails in the PNR and emails in the traveler profile
33000163160,CWT Oracle L2 Support,3,0,0,0,0,0,3,2,My Team,no,Assignment Group for Oracle L2 Support tickets.
33000162658,CWT Oracle M&G DBA,4,0,0,0,0,0,4,2,My Team,no,Oracle M&G DBA team
33000163161,CWT OS Exception Approvers,16,0,0,0,0,0,16,2,My Team,no,null
33000163162,CWT PA Analyst,1,0,0,0,0,0,1,2,My Team,no,Group for assigning the Performance Analytics Analyst role (pa_analyst)
33000163163,CWT PA Contributor,1,0,0,0,0,0,1,2,My Team,no,Group for assigning the Performance Analytics Contributor role (pa_contributor)
33000163164,CWT PA Power User,1,0,0,0,0,0,1,2,My Team,no,Group for assigning the Performance Analytics Power User role (pa_power_user)
33000162659,CWT PARAMETRIZACION,4,0,0,0,0,0,4,2,My Team,no,Price Optimization - EMEA ES
33000163165,CWT PATCHING-CHANGE-USERS,1,0,0,0,0,0,1,2,My Team,no,Role group that controls the application of the patching_change_user role.  Without this role users are not able to see the option of creating a patching change. A handfull of groups have the role applied directly to them.  Any additional users that require patching change role outside of those groups may be added here.
33000162973,CWT Payment Platform Approver,5,0,0,0,0,0,5,2,My Team,no,Approver Group for the Payment Platform
33000162198,CWT Payment Platform Hub,14,0,0,0,0,0,14,2,My Team,no,Support Group for the Payment HUB in AWS and datacenter Level 1 Support Group
33000162506,CWT Payment Platform L3,6,0,0,0,0,0,6,2,My Team,no,Developer Support Group for Payment Platform Level 3 Support Group
33000162507,CWT Payment Platform Pega,8,0,0,0,0,0,8,2,My Team,no,Support group for Payment Hub in Pega Cloud Level 2 for specific Pega issues
33000162974,CWT PeerLink Alerts,2,0,0,0,0,0,2,2,My Team,no,Receive tickets from ESM for Alerts generated by the PeerLink File collaboration tool
33000162660,CWT Personalization Development Team,9,0,0,0,0,0,9,2,My Team,no,"This team builds, tests and maintains hotels specific applications and services for CWT.  This includes (but is not limited to) merchandizing services, reporting and analytics applications and content services for the hotels domain only."
33000163166,CWT PGM MESSENGER-ONCALL,1,0,0,0,0,0,1,2,My Team,no,null
33000162661,CWT PHX DEVELOPMENT,4,0,0,0,0,0,4,2,My Team,no,null
33000163167,CWT PingFederate Oauth Approver Group,2,0,0,0,0,0,2,2,My Team,no,PingFederate Oauth Approver Group
33000163168,CWT PL CUSTOMER SERVICE ECENTER WAW,1,0,0,0,0,0,1,2,My Team,no,null
33000163169,CWT PL CUSTOMER SERVICE MSCLECENTER,1,0,0,0,0,0,1,2,My Team,no,null
33000163295,CWT Portal Routing Tables Access,1,0,0,0,0,0,1,2,My Team,no,Grants group member access to the Portal routing tables
33000163296,CWT Portfolio Administrator,6,0,0,0,0,0,6,2,My Team,no,"This group should be used when submitting requests for change to CWT's application portfolio (knowledge.carlsonwagonlit.com).  Domain and solution architects should be contributors to the application portfolio and can make changes on the Web UI.  Changes from non-contributors or changes that effect the structure of the data such as adding a new application attribute to track, should be submitted and assigned to this group."
33000162508,CWT Portrait Approvers,5,0,0,0,0,0,5,2,My Team,no,null
33000163297,CWT PORTRAIT-SEARCH,1,0,0,0,0,0,1,2,My Team,no,Group used to provide Portrait_Search role.  Manager was Michal Bachorz and changed it to Dale after Michal noticed Incidents being assinged to it. BA
33000163298,CWT Power Architect Support,3,0,0,0,0,0,3,2,My Team,no,null
33000163299,CWT Power Assist Approver Group,3,0,0,0,0,0,3,2,My Team,no,Power Assist Approver Group
33000162509,CWT Power Base Approver Group,4,0,0,0,0,0,4,2,My Team,no,null
33000162662,CWT Power Base L3 Support,4,0,0,0,0,0,4,2,My Team,no,"Internal CWT L3 (Developer) support group for Power Base Admin and Power Library issues that need developer investigation, troubleshooting and/or code changes."
33000162663,CWT Power Express Development,17,0,0,0,0,0,17,2,My Team,no,Development Team of Power Express and will be use for ROTA
33000163300,CWT Power Hotel Approver Group,2,0,0,0,0,0,2,2,My Team,no,Approver of changes to Power Hotel UI & functionality
33000163301,CWT Power LCC Approver Group,2,0,0,0,0,0,2,2,My Team,no,Power LCC Change Approver Group
33000162975,CWT Power Library Approver Group,4,0,0,0,0,0,4,2,My Team,no,null
33000162664,CWT POWER LIBRARY SUPPORT,3,0,0,0,0,0,3,2,My Team,no,null
33000163302,CWT Power Resilience Approver Group,3,0,0,0,0,0,3,2,My Team,no,Power Resilience Approver Group
33000162665,CWT Power Setup Dev,2,0,0,0,0,0,2,2,My Team,no,Development support for Power Setup application
33000163303,CWT Power Turbo Approver Group,3,0,0,0,0,0,3,2,My Team,no,null
33000162666,CWT Power Turbo Development,7,0,0,0,0,0,7,2,My Team,no,Power Turbo L4 product support group.  Fields Power Turbo functionality questions and incidents
33000162667,CWT Power Turbo Product Support,5,0,0,0,0,0,5,2,My Team,no,Power Turbo L3 product support group.  Fields Power Turbo functionality questions and incidents
33000163304,CWT PRE VIEW DEV SUPPORT,2,0,0,0,0,0,2,2,My Team,no,null
33000163305,CWT Pre-Trip Approval Manager Approval Group,3,0,0,0,0,0,3,2,My Team,no,Pre-Trip Approval Group
33000163306,CWT PREVIEW-ONCALL,2,0,0,0,0,0,2,2,My Team,no,null
33000162668,CWT Price Optimization Support & Implementation,6,0,0,0,0,0,6,2,My Team,no,1st point of contact for every inquiry related to Price Tracking product Group renamed 12/8/22 base on request RITM0162648 from Joanna Clare
33000162669,CWT Price Optimization Team,1,0,0,0,0,0,1,2,My Team,no,null
33000162670,CWT Price Tracking Central TS team,8,0,0,0,0,0,8,2,My Team,no,"Team handles the PNR and investigates after the ticket is sent to the vendor (Yapta).  Tickets are raised by Hub Managers related to bookings handled by the Price Tracking Fulfilment team.  I.e.: After these bookings have been queued for rebooking by Yapta to the Price Tracking Fulfilment team.  Note: do not include members on this group, there are people on the Group email: centralizedpricetracking@mycwt.com that are no longer part of the Central TS team."
33000162671,CWT PRICING UK/IE,2,0,0,0,0,0,2,2,My Team,no,Price Optimization EMEA - UK/IE
33000162800,CWT PROBLEM MGMT,25,0,0,0,0,0,25,2,My Team,no,This is the group of those who own & manage the problem Process. Membership should be restricted to key personnel in the Service Management & GSD teams
33000163309,CWT PROBLEM_ADMIN,1,0,0,0,0,0,1,2,My Team,no,Group to provide the ServiceNow problem_super_admin role
33000163307,CWT PROBLEM-READER,1,0,0,0,0,0,1,2,My Team,no,Provides the ServiceNow Problem Reader role.
33000163308,CWT PROBLEM-USER,1,0,0,0,0,0,1,2,My Team,no,Provides access to Problem Module and ability to process Problem Tasks
33000162177,CWT PROCUREMENT,4,0,0,0,0,0,4,2,My Team,no,"Responsible for ordering catalog items, or moving them from inventory that are ""In Stock"""
33000163310,CWT Procurement - Australia,2,0,0,0,0,0,2,2,My Team,no,Procurement ordering hardware & software working with IT to provide information
33000163311,CWT Procurement - Bulgaria,2,0,0,0,0,0,2,2,My Team,no,Updated Manager as Matthew Hammond is no longer an active employee
33000163312,CWT Procurement - Czech Republic,2,0,0,0,0,0,2,2,My Team,no,Updated Manager as Matthew Hammond is no longer an active employee
33000163313,CWT Procurement - Egypt,3,0,0,0,0,0,3,2,My Team,no,Procurement ordering hardware & Software working with IT to provide information between the vendor and IT.
33000163314,CWT Procurement - Finland,2,0,0,0,0,0,2,2,My Team,no,Procurement ordering hardware & Software working with IT to provide information between the vendor and IT.
33000163315,CWT Procurement - France,2,0,0,0,0,0,2,2,My Team,no,Procurement ordering hardware & Software working with IT to provide information between the vendor and IT.
33000163316,CWT Procurement - Germany,1,0,0,0,0,0,1,2,My Team,no,Procurement ordering hardware & Software working with IT to provide information between the vendor and IT.
33000163317,CWT Procurement - Hungary,2,0,0,0,0,0,2,2,My Team,no,Updated Manager as Matthew Hammond is no longer an active employee
33000162803,CWT Procurement - India,2,0,0,0,0,0,2,2,My Team,no,Procurement ordering hardware & Software working with IT to provide information between the vendor and IT.
33000163318,CWT Procurement - Indonesia,2,0,0,0,0,0,2,2,My Team,no,Procurement ordering hardware & Software working with IT to provide information between the vendor and IT.
33000163319,CWT Procurement - Latvia,2,0,0,0,0,0,2,2,My Team,no,Updated Manager as Matthew Hammond is no longer an active employee
33000163270,CWT Procurement - Lithuania,2,0,0,0,0,0,2,2,My Team,no,Updated Manager as Matthew Hammond is no longer an active employee
33000163271,CWT Procurement - Morocco,2,0,0,0,0,0,2,2,My Team,no,Procurement ordering hardware & Software working with IT to provide information between the vendor and IT.
33000163272,CWT Procurement - Netherlands,2,0,0,0,0,0,2,2,My Team,no,Updated Manager as Matthew Hammond is no longer an active employee
33000163273,CWT Procurement - Philippines,2,0,0,0,0,0,2,2,My Team,no,Procurement ordering hardware & Software working with IT to provide information between the vendor and IT.
33000163274,CWT Procurement - Poland,2,0,0,0,0,0,2,2,My Team,no,Updated Manager as Matthew Hammond is no longer an active employee
33000163275,CWT Procurement - Romania,2,0,0,0,0,0,2,2,My Team,no,Updated Manager as Matthew Hammond is no longer an active employee
33000163276,CWT Procurement - Singapore,2,0,0,0,0,0,2,2,My Team,no,Procurement ordering hardware & Software working with IT to provide information between the vendor and IT.
33000163277,CWT Procurement - Spain,2,0,0,0,0,0,2,2,My Team,no,Procurement ordering hardware & Software working with IT to provide information between the vendor and IT.
33000163278,CWT Procurement - Sweden,2,0,0,0,0,0,2,2,My Team,no,Updated Manager as Matthew Hammond is no longer an active employee
33000163279,CWT Procurement - Ukraine,2,0,0,0,0,0,2,2,My Team,no,Updated Manager as Matthew Hammond is no longer an active employee
33000162804,CWT Product and Technology Content,5,0,0,0,0,0,5,2,My Team,no,Group is responsible for Hotel Content
33000162805,CWT PRODUCT DELIVERY-AQUA,4,0,0,0,0,0,4,2,My Team,no,AQUA Core Development Team
33000162806,CWT PRODUCT DEVELOPMENT POWER EXPRESS,11,0,0,0,0,0,11,2,My Team,no,null
33000163280,CWT Product Management Power Assist,2,0,0,0,0,0,2,2,My Team,no,null
33000162807,CWT PRODUCT MANAGEMENT POWER EXPRESS,8,0,0,0,0,0,8,2,My Team,no,null
33000162808,CWT Product Management Power Segment,2,0,0,0,0,0,2,2,My Team,no,null
33000163281,CWT PRODUCT SUPPORT DEV POWER EXPRESS,5,0,0,0,0,0,5,2,My Team,no,Name Change from Product Dev Support Power Express to PRODUCT SUPPORT DEV POWER EXPRESS
33000162178,CWT Project Online - Time Tracking,6,0,0,0,0,0,6,2,My Team,no,This is a service group for Project On Line support.
33000163282,CWT Project Star Approval - NORAM,2,0,0,0,0,0,2,2,My Team,no,null
33000163283,CWT Project Star Approval - Spain,5,0,0,0,0,0,5,2,My Team,no,null
33000162811,CWT PTAM Dev,3,0,0,0,0,0,3,2,My Team,no,3rd Level Support for Application Pre-Trip Approval Manager
33000163284,CWT RCE_GROUP,1,0,0,0,0,0,1,2,My Team,no,Applications used by RCE team.
33000162812,CWT RCXO L1 Roomit Support,13,0,0,0,0,0,13,2,My Team,no,null
33000162813,CWT RCXO L2 Aggregator Invoice,15,0,0,0,0,0,15,2,My Team,no,Aggregator invoice requests
33000162814,CWT RCXO L2 RoomIt Content,32,0,0,0,0,0,32,2,My Team,no,2nd level RoomIt configuration team focused on hotel content and client programmes.
33000162815,CWT RCXO L2 RoomIt Postbooking Support,14,0,0,0,0,0,14,2,My Team,no,2nd level RoomIt support group focused on post-booking issues.
33000162816,CWT RCXO L2 Roomit Prebooking Support,13,0,0,0,0,0,13,2,My Team,no,null
33000163285,CWT RCXO L3 RoomIt Experience,16,0,0,0,0,0,16,2,My Team,no,"RoomIt Client Experience & Operations - 3rd level support team focused on supporting complicated cases, high risk clients and supplier communication."
33000162199,CWT Real Estate and Facilities,1,0,0,0,0,0,1,2,My Team,no,null
33000162179,CWT Red Apps CWT,9,0,0,0,0,0,9,2,My Team,no,Assign internal and external Red Apps
33000163286,CWT Report Access Request Approvers,3,0,0,0,0,0,3,2,My Team,no,Default group for approvers of Report Access Requests
33000162976,CWT RESOLVE,2,0,0,0,0,0,2,2,My Team,no,null
33000162819,CWT Resolve / GCC Business Admin,4,0,0,0,0,0,4,2,My Team,no,"Members of this group can perform RESOLVE business administration and configuration tasks, like configuring RESOLVE group access etc."
33000163287,CWT Resolve Agile Group,4,0,0,0,0,0,4,2,My Team,no,Agile group for use in the Agile Module for the Resolve development team
33000162977,CWT Resolve Approvers,3,0,0,0,0,0,3,2,My Team,no,null
33000163288,CWT Resolve Dev,2,0,0,0,0,0,2,2,My Team,no,Group for CWT Resolve Developers.  To Receive email for issues and customer support.
33000163289,CWT RESOLVE Quicklog Submitter,91,0,0,0,0,0,91,2,My Team,no,Assigns the required roles to group members to they can use the RESOLVE commercial quicklog form.
33000162820,CWT RESOLVE SUPPORT NORAM,3,0,0,0,0,0,3,2,My Team,no,"Resolve Support Noram - supports all setup tickets related to adding/modifying counselors, clients and CSO/CST/Branch setup for NORAM only. All other tickets to use group or web form"
33000163290,CWT REST-SERVICE-ACCT-ROLE-GROUP,1,0,0,0,0,0,1,2,My Team,no,null
33000163291,CWT Risk Definition Survey Users,1,0,0,0,0,0,1,2,My Team,no,This user group is to define the scope of users to receive the Risk Definition Survey
33000162779,CWT RoomIt Business Operations,5,0,0,0,0,0,5,2,My Team,no,"Manages technical enhancements, fixes, investigations for RoomIt - Particularly for enhanced platforms"
33000163292,CWT RoomIT Market Expansion,3,0,0,0,0,0,3,2,My Team,no,Room IT Market expansion
33000162180,CWT RoomIt Operations,28,0,0,0,0,0,28,2,My Team,no,Formerly Global Hotel Operations group
33000162782,CWT RoomIt Setup,3,0,0,0,0,0,3,2,My Team,no,Global Desktop Traveler Services- Power Hotel setup team.
33000162181,CWT Sabre Red 360,10,0,0,0,0,0,10,2,My Team,no,Sabre Red 360 Product team
33000162510,CWT Safety & Security Product Management,1,0,0,0,0,0,1,2,My Team,no,CWT Safety & Security Alerts
33000163293,CWT SAM User,1,0,0,0,0,0,1,2,My Team,no,Role group to provide the sam_user role.  this role provides read access to certain software tables.
33000162785,CWT Sanas L2,7,0,0,0,0,0,7,2,My Team,no,Sanas L2 receives unresolved tickets from L1 GSD to L3 Sanas Support via Sanas portal or by sending email to Sanas Support support@sanas.ai
33000163294,CWT SCRUM-ADMIN,1,0,0,0,0,0,1,2,My Team,no,Role group to provide scrum_admin role
33000163220,CWT SCRUM-USER,1,0,0,0,0,0,1,2,My Team,no,Role group to provide scrum_user role
33000162200,CWT Security Engineering,13,0,0,0,0,0,13,2,My Team,no,Management of CWT IT Security tools and operational incident response updated group email per Leif Wilson 2/27/25.
33000164150,CWT Security Operations,0,0,0,0,0,0,0,2,My Team,no,
33000163221,CWT SECURITY-ADMIN,1,0,0,0,0,0,1,2,My Team,no,Group that allows access to update Group Membership.  User can add groups withing the User record or update members through the Group record.
33000163222,CWT SECURITY-MODULE-ADMIN,1,0,0,0,0,0,1,2,My Team,no,Module that provides the role for the security module that now holds all iRespond incidents.  Module is Security Incidents.
33000163223,CWT SecurityScorecard-Admin,1,0,0,0,0,0,1,2,My Team,no,Role group for x_sesri_ssc_itsm.admin role for the SecurityScorecard module
33000163224,CWT SecurityScorecard-User,1,0,0,0,0,0,1,2,My Team,no,Role group for x_sesri_ssc_itsm.user role for the SecurityScorecard module
33000163225,CWT Service Mapping Users,1,0,0,0,0,0,1,2,My Team,no,Group used to grant access to view Service maps in SNOW
33000163226,CWT Service Portal Admin,1,0,0,0,0,0,1,2,My Team,no,null
33000163227,CWT Service Portal Administrators,1,0,0,0,0,0,1,2,My Team,no,Group that provides roles for Service Portal Admins
33000163228,CWT SERVICE-MAPPING-USER,1,0,0,0,0,0,1,2,My Team,no,Group contaning the SM_User role to view existing operational service maps
33000162182,CWT ServiceNow Support,20,0,0,0,0,0,20,2,My Team,no,SERVICENOW Administration and User access/permssions issues
33000163229,CWT SG Domain Approver,3,0,0,0,0,0,3,2,My Team,no,This group is used is Approver/Assignment group for the domain cleanup effort.
33000163230,CWT SHANGHAI SERVICE DESK,2,0,0,0,0,0,2,2,My Team,no,null
33000162201,CWT SharePoint,4,0,0,0,0,0,4,2,My Team,no,null
33000162978,CWT Sharepoint Approver Group,4,0,0,0,0,0,4,2,My Team,no,null
33000163231,CWT SM Process Owner/Manager,2,0,0,0,0,0,2,2,My Team,no,null
33000163232,CWT SmartData Approver Group,2,0,0,0,0,0,2,2,My Team,no,SmartData & SmartRobotics Change Approver Group
33000162788,CWT SmartData Product Support,4,0,0,0,0,0,4,2,My Team,no,SmartData L3 product support group.  Fields SmartData functionality questions and incidents
33000162789,CWT SmartRobotics Product Support,4,0,0,0,0,0,4,2,My Team,no,SmartRobotics L3 product support group.  Fields SmartData functionality questions and incidents
33000165344,CWT SNAP HOLDING GROUP,68,0,0,0,0,0,68,2,My Team,no,Group is for CWT converted agent  
33000163233,CWT Software Asset Admin,1,0,0,0,0,0,1,2,My Team,no,Group reserved for all those who operate as Software Asset Administrators only
33000163234,CWT SOLUTIONS DATA LOADING,4,0,0,0,0,0,4,2,My Team,no,null
33000162790,CWT SOLUTIONS GROUP,3,0,0,0,0,0,3,2,My Team,no,null
33000163235,CWT Solutions Group DataDev,2,0,0,0,0,0,2,2,My Team,no,Data development team which is a part of the SG-TED Global Team
33000162791,CWT SP CBS Service Group,4,0,0,0,0,0,4,2,My Team,no,This group will perform production support for legacy and new services under the CBS group of services
33000162792,CWT SP CIP Support,1,0,0,0,0,0,1,2,My Team,no,CWT Integration Platform applications support
33000163236,CWT SP D&G Service Support Group,2,0,0,0,0,0,2,2,My Team,no,"The Service Group aims to receive and track issues related to the new API service for alerts for D&G customers who opted-in for the service to get alerts for anything related to their bookings - cancellations, etc."
33000162793,CWT SP M&G Support,3,0,0,0,0,0,3,2,My Team,no,Aqua Replicator API and Core Retention applications Support
33000162794,CWT SP myCWT Rail and OBT Service Group,7,0,0,0,0,0,7,2,My Team,no,"This group will perform production support for myCWT Expansion Rail  Renamed from ""myCWT Rail Service Group"" to ""SP myCWT Rail and OBT Service Group"" 6/5/24 per Florante Navaja RITM0330362"
33000163237,CWT SP-REPORTING,1,0,0,0,0,0,1,2,My Team,no,null
33000162795,CWT Spotnana management escalations,1,0,0,0,0,0,1,2,My Team,no,Spotnana management escalations for Spotnana issues
33000162796,CWT SQL Server Comm DBA,16,0,0,0,0,0,16,2,My Team,no,SQL Server Commercial DBA team
